,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
84,Billy Ray Cyrus With Miley Cyrus,2.0,2007-11-10,2.0,none,NA,2.0,2.0,85,NA,2.0,2.0,"Ready, Set, Don't Go",2.0
85,My Chemical Romance,0.463,2007-11-10,0.857,none,emo,4.0,1.0,86,7j31rVgGX9Q2blT92VBEA0,111.647,4.0,Teenagers,0.856
86,Miranda Lambert,0.509,2007-11-10,0.932,none,contemporary country,11.0,1.0,87,4oXOOBwZsHFnRRNBNXrr9X,138.722,4.0,Famous In A Small Town,0.675
87,Kanye West,0.594,2007-11-10,0.614,none,pop rap,5.0,0.0,88,4ImL3v98u2BLkwnyQDjfRm,79.968,4.0,Can't Tell Me Nothing,0.101
88,Gary Allan,0.376,2007-11-10,0.722,none,contemporary country,11.0,1.0,89,63u5QGp9dKXAoYTVKUKBYn,159.842,4.0,Watching Airplanes,0.458
89,Brooks,0.618,2007-11-10,0.79,Dunn,contemporary country,6.0,1.0,90,7dP5CWoAZlHVBzNAsSxYP1,119.987,4.0,Proud Of The House We Built,0.545
90,Flo Rida ,0.918,2007-11-10,0.609,T-Pain,dance pop,10.0,0.0,91,0CAfXk7DXMnon4gLudAp7J,128.008,4.0,Low,0.304
91,Mary J. Blige,0.924,2007-11-10,0.771,none,dance pop,11.0,0.0,92,33vzOPcd9FRirYGlCu32x4,123.018,4.0,Just Fine,0.627
92,Kenny Chesney,0.528,2007-11-10,0.742,none,contemporary country,7.0,1.0,93,2q49JWdTqa951SdCXZW44g,177.842,4.0,Never Wanted Nothing More,0.746
93,Rascal Flatts,0.443,2007-11-10,0.599,none,contemporary country,7.0,1.0,94,3f9X0GdtSSq06xZVJZ5S5T,171.879,4.0,Winner At A Losing Game,0.399
94,Luke Bryan,0.683,2007-11-10,0.9,none,contemporary country,9.0,1.0,95,539dFCMA8lfEElDPgGpcIB,117.036,4.0,All My Friends Say,0.962
