,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
52,The Shirelles,0.537,1960-10-10,0.604,none,adult standards,0.0,1.0,53,5gbnpPSUFVrvwKFtlb2GNj,138.166,4.0,Tonights The Night,0.818
53,Brian Hyland,2.0,1960-10-10,2.0,none,NA,2.0,2.0,54,NA,2.0,2.0,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,2.0
54,Anita Bryant,0.532,1960-10-10,0.293,none,deep adult standards,9.0,0.0,55,1NAvZNIUfC79QACBJ7qhK0,113.421,4.0,In My Little Corner Of The World,0.422
55,The Demensions,0.272,1960-10-10,0.37,none,doo-wop,5.0,1.0,56,4uOiETgQvxwCjxTXfU9q1H,154.686,3.0,Over The Rainbow,0.337
56,Johnny Bond,0.626,1960-10-10,0.899,none,country gospel,4.0,1.0,57,2FvpvjHX32OLvendFImN9N,121.415,4.0,Hot Rod Lincoln,0.96
57,Bobby Darin,0.514,1960-10-10,0.733,none,adult standards,6.0,1.0,58,6P18UDWGqrRAtQpMvxQ5t6,184.637,4.0,Somebody To Love,0.901
58,Johnny Horton,0.646,1960-10-10,0.374,none,country,0.0,1.0,59,4mCB2FpWvmT3GcXUWyn0gs,82.947,4.0,North To Alaska,0.903
59,Roy Orbison,2.0,1960-10-10,2.0,none,NA,2.0,2.0,60,NA,2.0,2.0,Only The Lonely (Know How I Feel),2.0
60,Paul Anka,0.535,1960-10-10,0.47,none,adult standards,7.0,1.0,61,5dOC0aI0j54SJKLZJTQsvH,131.227,4.0,I Love You In The Same Old Way,0.772
61,Clyde McPhatter,0.662,1960-10-10,0.532,none,brill building pop,7.0,1.0,62,4kcTzSegbAtWgMQyNEWOMA,130.994,4.0,Ta Ta,0.874
62,Dinah Washington,0.571,1960-10-10,0.423,none,adult standards,0.0,1.0,63,2uqv3In1XMCI7xibh02VSQ,97.048,4.0,Love Walked In,0.87
63,Jimmy Clanton,2.0,1960-10-10,2.0,none,NA,2.0,2.0,64,NA,2.0,2.0,Come Back,2.0
64,Dee Clark,0.638,1960-10-10,0.459,none,brill building pop,2.0,1.0,65,0mHeCqDhYLvvP3lH8qWIWC,105.702,4.0,You're Looking Good,0.721
65,Etta James,0.421,1960-10-10,0.349,none,adult standards,8.0,1.0,66,4ehLn1Kgrs7truAK2rJh3E,104.721,3.0,My Dearest Darling,0.581
66,Roger Williams,0.544,1960-10-10,0.33,none,adult standards,0.0,1.0,67,3GK5mRjy3SsUfLgARZ5gSE,131.128,4.0,Temptation,0.511
67,Etta,0.455,1960-10-10,0.661,Harvey,adult standards,3.0,1.0,68,43KwTWxKSOxLokl6ILLWxd,72.369,4.0,If I Can't Have You,0.686
68,Hank Locklin,0.552,1960-10-10,0.336,none,country gospel,7.0,1.0,69,0dc0eU5THc1uE0Q0KV73XN,105.479,4.0,"Please Help Me, I'm Falling",0.553
69,Brenda Lee,0.541,1960-10-10,0.802,none,adult standards,9.0,1.0,70,46v2DKi9gdm638SixadxLd,93.291,4.0,Just A Little,0.635
70,Patti Page,2.0,1960-10-10,2.0,none,NA,2.0,2.0,71,NA,2.0,2.0,I Wish I'd Never Been Born,2.0
71,The Platters,0.421,1960-10-10,0.217,none,adult standards,6.0,1.0,72,56ZVFMZT1OJK8h5fnsk0Yp,117.733,3.0,To Each His Own,0.389
72,Chubby Checker,0.551,1960-10-10,0.738,none,adult standards,8.0,1.0,73,6lc379sQrtAFTYEpUWA8F5,156.526,4.0,The Hucklebuck,0.952
73,Duane Eddy His Twangy Guitar And The Rebels,2.0,1960-10-10,2.0,none,NA,2.0,2.0,74,NA,2.0,2.0,Peter Gunn,2.0
74,Jackie Wilson,0.288,1960-10-10,0.392,none,adult standards,0.0,1.0,75,5QZyGPDlIyk75zl8sOOXbh,92.047,4.0,Alone At Last,0.37
75,Johnny Tillotson,0.477,1960-10-10,0.703,none,adult standards,8.0,1.0,76,5zMOnpgoSb9akRw5YlYeAs,135.342,4.0,Poetry In Motion,0.875
76,Dante and the Evergreens,2.0,1960-10-10,2.0,none,NA,2.0,2.0,77,NA,2.0,2.0,Time Machine,2.0
77,Tommy Edwards,0.612,1960-10-10,0.227,none,adult standards,5.0,1.0,78,7KANtQF8nxfUGHffDQZe4m,91.452,4.0,It's Not The End Of Everything,0.627
78,Johnny And The Hurricanes,0.596,1960-10-10,0.94,none,brill building pop,5.0,1.0,79,6TknUQFAnrxc3iqEOnaRrM,166.34,4.0,Rocking Goose,0.962
79,Cowboy Copas,0.719,1960-10-10,0.653,none,country gospel,2.0,1.0,80,6x8EqpeM8XzeoEKfatpSYP,106.718,4.0,Alabam,0.96
80,Billy Vaughn And His Orchestra,2.0,1960-10-10,2.0,none,NA,2.0,2.0,81,NA,2.0,2.0,The Sundowners,2.0
81,Freddy Cannon,0.59,1960-10-10,0.836,none,brill building pop,0.0,1.0,82,7Jn13lH9EcnG2lKjtWhbJ5,135.824,4.0,Humdinger,0.938
82,The Coasters,0.636,1960-10-10,0.282,none,adult standards,7.0,0.0,83,2oGseypps0Vb50DYozqMcb,88.531,4.0,Shoppin' For Clothes,0.627
83,The Blue Notes,0.133,1960-10-10,0.52,none,south african jazz,9.0,1.0,84,1qqiUCVo3VQxYvIAW2UuHe,184.441,3.0,My Hero,0.284
84,Fats Domino,0.277,1960-10-10,0.464,none,adult standards,3.0,1.0,85,5y5Hbumds0xwLEp1Xahne2,196.758,4.0,Put Your Arms Around Me Honey,0.94
85,Jimmy Reed,0.795,1960-10-10,0.333,none,blues,0.0,1.0,86,78Cg7PEJ7zEvhZQUdiGktL,113.04,4.0,Hush-Hush,0.763
86,The Kingston Trio,0.65,1960-10-10,0.272,none,american folk revival,2.0,1.0,87,7IIfi6udaIkFvw4z3xUeub,143.468,4.0,Everglades,0.67
87,Felix Slatkin Orchestra and Chorus,2.0,1960-10-10,2.0,none,NA,2.0,2.0,88,NA,2.0,2.0,Theme From The Sundowners,2.0
88,Sarah Vaughan,0.308,1960-10-10,0.382,none,adult standards,6.0,1.0,89,6lRbAvHGoMS0vT4siAaMSk,133.85,4.0,Serenata,0.463
89,Chubby Checker,2.0,1960-10-10,2.0,none,NA,2.0,2.0,90,NA,2.0,2.0,Whole Lotta Shakin' Goin' On,2.0
90,Jimmy Clanton,2.0,1960-10-10,2.0,none,NA,2.0,2.0,91,NA,2.0,2.0,Wait,2.0
91,Frankie Ford,2.0,1960-10-10,2.0,none,NA,2.0,2.0,92,NA,2.0,2.0,You Talk Too Much,2.0
92,Frankie Avalon,0.481,1960-10-10,0.401,none,adult standards,11.0,0.0,93,7sRUv6Aw8Au1vka3a6fJue,67.26,4.0,Don't Let Love Pass Me By,0.37
93,Billy Bland,2.0,1960-10-10,2.0,none,NA,2.0,2.0,94,NA,2.0,2.0,Harmony,2.0
