,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
45,Icy Blu,2.0,1992-01-11,2.0,none,NA,2.0,2.0,46,NA,2.0,2.0,I Wanna Be Your Girl,2.0
46,Boyz II Men,0.726,1992-01-11,0.652,none,boy band,2.0,1.0,47,0MrD47wtvAu6igsy8vqUzN,125.971,4.0,Uhh Ahh,0.633
47,Tracie Spencer,0.594,1992-01-11,0.521,none,new jack swing,0.0,1.0,48,71fcC7BuScQCY40HIiMyal,167.569,4.0,Tender Kisses,0.789
48,D.J. Jazzy Jeff,2.0,1992-01-11,2.0,The Fresh Prince,NA,2.0,2.0,49,NA,2.0,2.0,Ring My Bell,2.0
49,Bonnie Raitt,0.588,1992-01-11,0.149,none,electric blues,7.0,0.0,50,69uJi5QsBtqlYkGURTBli8,124.689,4.0,I Can't Make You Love Me,0.113
50,Kid 'N Play,2.0,1992-01-11,2.0,none,NA,2.0,2.0,51,NA,2.0,2.0,Ain't Gonna Hurt Nobody,2.0
51,Public Enemy,0.804,1992-01-11,0.873,none,conscious hip hop,11.0,1.0,52,4ctJUgEIrQFtrArj8rDJuY,101.682,4.0,Can't Truss It,0.594
52,The Party,2.0,1992-01-11,2.0,none,NA,2.0,2.0,53,NA,2.0,2.0,In My Dreams,2.0
53,Kym Sims,0.776,1992-01-11,0.585,none,diva house,0.0,1.0,54,4SmiFk4zGbPVf0vvoSDvuG,118.996,4.0,Too Blind To See It,0.698
54,Scorpions,0.349,1992-01-11,0.448,none,album rock,1.0,1.0,55,1bKQ48M9onID2kbSpRy8kK,107.833,4.0,Send Me An Angel,0.187
55,Natural Selection,0.511,1992-01-11,0.73,none,NA,7.0,0.0,56,3ULIONwEunWTZpvM1LjRMN,196.112,4.0,Hearts Don't Think (They Feel),0.895
56,Curtis Stigers,0.549,1992-01-11,0.62,none,vocal jazz,0.0,1.0,57,04jNbL6I5ZPLYKKlL08Z8Z,135.112,3.0,I Wonder Why,0.288
57,Nia Peeples,0.753,1992-01-11,0.628,none,NA,0.0,0.0,58,3pFC5u4BYOV8iJHnr36RpO,110.516,4.0,Street Of Dreams,0.94
58,Firehouse,0.603,1992-01-11,0.759,none,album rock,8.0,1.0,59,0oIbfeHdm2BmD1jWD29dQc,121.214,4.0,All She Wrote,0.376
59,Mr. Big,0.688,1992-01-11,0.375,none,album rock,4.0,1.0,60,3Mmt6Xk0H6VR92PEp6x3hP,83.635,4.0,To Be With You,0.45
60,Shabba Ranks (,0.767,1992-01-11,0.479,Maxi Priest),dancehall,11.0,1.0,61,3lOrfY4S4kXe6oSrSnXVwS,81.427,4.0,Housecall,0.833
61,Jodeci,0.667,1992-01-11,0.374,none,dance pop,7.0,0.0,62,0JukF7Yf5qF10ntu6lpJ5I,129.935,4.0,Stay,0.603
62,Bryan Adams,0.497,1992-01-11,0.946,none,album rock,9.0,1.0,63,6PzywkBOvjqTOsOSZJKtcS,137.104,4.0,There Will Never Be Another Tonight,0.606
63,Lita Ford,0.576,1992-01-11,0.889,none,album rock,5.0,1.0,64,3usnD75iG3dYr2ZplQdBJx,126.231,4.0,Shot Of Poison,0.692
64,Van Halen,0.546,1992-01-11,0.785,none,album rock,9.0,1.0,65,5IpIcYj3omb4iOP76bAoRP,127.957,4.0,Top Of The World,0.804
65,M.C. Breed,2.0,1992-01-11,2.0,D.F.C.,NA,2.0,2.0,66,NA,2.0,2.0,Ain't No Future In Yo' Fronting,2.0
66,Eddie Money,0.477,1992-01-11,0.563,none,album rock,9.0,1.0,67,2zYWVAsSGYtXVemcXlKpqL,69.964,4.0,I'll Get By,0.19
67,Vanessa Williams,0.521,1992-01-11,0.26,none,adult standards,3.0,1.0,68,7okbmgA8lRBGl5limZ7LFM,96.02,4.0,The Comfort Zone,0.219
68,Jody Watley,0.727,1992-01-11,0.79,none,disco,11.0,0.0,69,4N7KnkkvofAilb3abXxue3,104.105,4.0,I Want You,0.839
69,The 2 Live Crew,2.0,1992-01-11,2.0,none,NA,2.0,2.0,70,NA,2.0,2.0,Pop That Coochie,2.0
70,Ozzy Osbourne,0.346,1992-01-11,0.749,none,album rock,6.0,1.0,71,7w6PJe5KBPyvuRYxFkPssC,102.591,4.0,No More Tears,0.315
71,C+C Music Factory Presents Zelma Davis,2.0,1992-01-11,2.0,none,NA,2.0,2.0,72,NA,2.0,2.0,Just A Touch Of Love,2.0
72,The Shamen,0.66,1992-01-11,0.991,none,acid house,7.0,1.0,73,6l26mQLF7A4lu9djfIez7O,121.467,4.0,Move Any Mountain,0.796
73,Laissez Faire,0.71,1992-01-11,0.846,none,deep freestyle,7.0,1.0,74,7EOZ9Q3Ntl2fJpclhFc937,122.718,4.0,In Paradise,0.78
